id,libdep,circo,part_pauvres_diff,part_modestes_diff,part_medians_diff,part_plutot_aises_diff,part_aises_diff,actemp,actcho,inactret,age_moyen,libelle_commune,total_voix_par_ville,catégorie,nom,voix,pourcentage_voix,code_insee,insecurite,taux_chomage_moyen
832,Aisne,02001,17.7,30.5,28.1,18.5,5.2,37.8,7.4,22.8,40.8,Beaurieux,655,Petite ville,HIDALGO,5,0.7633587786259541,02058,0.0,10.375
833,Aisne,02001,17.7,30.5,28.1,18.5,5.2,37.8,7.4,22.8,40.8,Beaurieux,655,Petite ville,JADOT,7,1.0687022900763359,02058,0.0,10.375
834,Aisne,02001,17.7,30.5,28.1,18.5,5.2,37.8,7.4,22.8,40.8,Beaurieux,655,Petite ville,PÉCRESSE,19,2.900763358778626,02058,0.0,10.375
835,Aisne,02001,17.7,30.5,28.1,18.5,5.2,37.8,7.4,22.8,40.8,Beaurieux,655,Petite ville,POUTOU,2,0.3053435114503817,02058,0.0,10.375
836,Aisne,02001,17.7,30.5,28.1,18.5,5.2,37.8,7.4,22.8,40.8,Beaurieux,655,Petite ville,DUPONT-AIGNAN,2,0.3053435114503817,02058,0.0,10.375
837,Aisne,02001,17.7,30.5,28.1,18.5,5.2,37.8,7.4,22.8,40.8,Beaurieux,655,Petite ville,abstentions,116,17.709923664122137,02058,0.0,10.375
838,Aisne,02001,17.7,30.5,28.1,18.5,5.2,37.8,7.4,22.8,40.8,Beaurieux,655,Petite ville,blancs,11,1.6793893129770994,02058,0.0,10.375
839,Aisne,02001,17.7,30.5,28.1,18.5,5.2,37.8,7.4,22.8,40.8,Beaurieux,655,Petite ville,nuls,2,0.3053435114503817,02058,0.0,10.375
12840,Nord,59003,25.4,32.3,23.1,15.1,4.1,32.5,9.8,21.7,40.1,Beaurieux,655,Petite ville,ARTHAUD,3,0.45801526717557256,59062,0.0,9.25
12841,Nord,59003,25.4,32.3,23.1,15.1,4.1,32.5,9.8,21.7,40.1,Beaurieux,655,Petite ville,ROUSSEL,2,0.3053435114503817,59062,0.0,9.25
12842,Nord,59003,25.4,32.3,23.1,15.1,4.1,32.5,9.8,21.7,40.1,Beaurieux,655,Petite ville,MACRON,26,3.969465648854962,59062,0.0,9.25
12843,Nord,59003,25.4,32.3,23.1,15.1,4.1,32.5,9.8,21.7,40.1,Beaurieux,655,Petite ville,LASSALLE,1,0.15267175572519084,59062,0.0,9.25
12844,Nord,59003,25.4,32.3,23.1,15.1,4.1,32.5,9.8,21.7,40.1,Beaurieux,655,Petite ville,LE PEN,28,4.2748091603053435,59062,0.0,9.25
12845,Nord,59003,25.4,32.3,23.1,15.1,4.1,32.5,9.8,21.7,40.1,Beaurieux,655,Petite ville,ZEMMOUR,5,0.7633587786259541,59062,0.0,9.25
12846,Nord,59003,25.4,32.3,23.1,15.1,4.1,32.5,9.8,21.7,40.1,Beaurieux,655,Petite ville,MÉLENCHON,10,1.5267175572519083,59062,0.0,9.25
12847,Nord,59003,25.4,32.3,23.1,15.1,4.1,32.5,9.8,21.7,40.1,Beaurieux,655,Petite ville,HIDALGO,0,0.0,59062,0.0,9.25
12848,Nord,59003,25.4,32.3,23.1,15.1,4.1,32.5,9.8,21.7,40.1,Beaurieux,655,Petite ville,JADOT,4,0.6106870229007634,59062,0.0,9.25
12849,Nord,59003,25.4,32.3,23.1,15.1,4.1,32.5,9.8,21.7,40.1,Beaurieux,655,Petite ville,PÉCRESSE,3,0.45801526717557256,59062,0.0,9.25
12850,Nord,59003,25.4,32.3,23.1,15.1,4.1,32.5,9.8,21.7,40.1,Beaurieux,655,Petite ville,POUTOU,0,0.0,59062,0.0,9.25
12851,Nord,59003,25.4,32.3,23.1,15.1,4.1,32.5,9.8,21.7,40.1,Beaurieux,655,Petite ville,DUPONT-AIGNAN,3,0.45801526717557256,59062,0.0,9.25
12852,Nord,59003,25.4,32.3,23.1,15.1,4.1,32.5,9.8,21.7,40.1,Beaurieux,655,Petite ville,abstentions,16,2.4427480916030535,59062,0.0,9.25
12853,Nord,59003,25.4,32.3,23.1,15.1,4.1,32.5,9.8,21.7,40.1,Beaurieux,655,Petite ville,blancs,2,0.3053435114503817,59062,0.0,9.25
12854,Nord,59003,25.4,32.3,23.1,15.1,4.1,32.5,9.8,21.7,40.1,Beaurieux,655,Petite ville,nuls,0,0.0,59062,0.0,9.25
31935,Oise,60002,11.5,26.4,31.2,24.4,6.4,41.4,6.4,21.1,39.9,Wambez,142,Petite ville,ARTHAUD,1,0.7042253521126761,60699,0.0,7.375
31936,Oise,60002,11.5,26.4,31.2,24.4,6.4,41.4,6.4,21.1,39.9,Wambez,142,Petite ville,ROUSSEL,1,0.7042253521126761,60699,0.0,7.375
31937,Oise,60002,11.5,26.4,31.2,24.4,6.4,41.4,6.4,21.1,39.9,Wambez,142,Petite ville,MACRON,19,13.380281690140844,60699,0.0,7.375
31938,Oise,60002,11.5,26.4,31.2,24.4,6.4,41.4,6.4,21.1,39.9,Wambez,142,Petite ville,LASSALLE,6,4.225352112676056,60699,0.0,7.375
31939,Oise,60002,11.5,26.4,31.2,24.4,6.4,41.4,6.4,21.1,39.9,Wambez,142,Petite ville,LE PEN,44,30.985915492957744,60699,0.0,7.375
31940,Oise,60002,11.5,26.4,31.2,24.4,6.4,41.4,6.4,21.1,39.9,Wambez,142,Petite ville,ZEMMOUR,3,2.112676056338028,60699,0.0,7.375
31941,Oise,60002,11.5,26.4,31.2,24.4,6.4,41.4,6.4,21.1,39.9,Wambez,142,Petite ville,MÉLENCHON,22,15.492957746478872,60699,0.0,7.375
31942,Oise,60002,11.5,26.4,31.2,24.4,6.4,41.4,6.4,21.1,39.9,Wambez,142,Petite ville,HIDALGO,7,4.929577464788732,60699,0.0,7.375
31943,Oise,60002,11.5,26.4,31.2,24.4,6.4,41.4,6.4,21.1,39.9,Wambez,142,Petite ville,JADOT,3,2.112676056338028,60699,0.0,7.375
31944,Oise,60002,11.5,26.4,31.2,24.4,6.4,41.4,6.4,21.1,39.9,Wambez,142,Petite ville,PÉCRESSE,6,4.225352112676056,60699,0.0,7.375
31945,Oise,60002,11.5,26.4,31.2,24.4,6.4,41.4,6.4,21.1,39.9,Wambez,142,Petite ville,POUTOU,0,0.0,60699,0.0,7.375
31946,Oise,60002,11.5,26.4,31.2,24.4,6.4,41.4,6.4,21.1,39.9,Wambez,142,Petite ville,DUPONT-AIGNAN,3,2.112676056338028,60699,0.0,7.375
31947,Oise,60002,11.5,26.4,31.2,24.4,6.4,41.4,6.4,21.1,39.9,Wambez,142,Petite ville,abstentions,23,16.19718309859155,60699,0.0,7.375
31948,Oise,60002,11.5,26.4,31.2,24.4,6.4,41.4,6.4,21.1,39.9,Wambez,142,Petite ville,blancs,3,2.112676056338028,60699,0.0,7.375
31949,Oise,60002,11.5,26.4,31.2,24.4,6.4,41.4,6.4,21.1,39.9,Wambez,142,Petite ville,nuls,1,0.7042253521126761,60699,0.0,7.375
32160,Pas-de-Calais,62001,12.6,30,30.7,20.8,5.8,41.0,5.2,22.9,41.0,Agnez-lès-Duisans,562,Petite ville,ARTHAUD,3,0.5338078291814947,62011,0.0,8.25
32161,Pas-de-Calais,62001,12.6,30,30.7,20.8,5.8,41.0,5.2,22.9,41.0,Agnez-lès-Duisans,562,Petite ville,ROUSSEL,7,1.2455516014234875,62011,0.0,8.25
32162,Pas-de-Calais,62001,12.6,30,30.7,20.8,5.8,41.0,5.2,22.9,41.0,Agnez-lès-Duisans,562,Petite ville,MACRON,184,32.74021352313167,62011,0.0,8.25
32163,Pas-de-Calais,62001,12.6,30,30.7,20.8,5.8,41.0,5.2,22.9,41.0,Agnez-lès-Duisans,562,Petite ville,LASSALLE,14,2.491103202846975,62011,0.0,8.25
32164,Pas-de-Calais,62001,12.6,30,30.7,20.8,5.8,41.0,5.2,22.9,41.0,Agnez-lès-Duisans,562,Petite ville,LE PEN,98,17.437722419928825,62011,0.0,8.25
32165,Pas-de-Calais,62001,12.6,30,30.7,20.8,5.8,41.0,5.2,22.9,41.0,Agnez-lès-Duisans,562,Petite ville,ZEMMOUR,43,7.6512455516014235,62011,0.0,8.25
32166,Pas-de-Calais,62001,12.6,30,30.7,20.8,5.8,41.0,5.2,22.9,41.0,Agnez-lès-Duisans,562,Petite ville,MÉLENCHON,52,9.252669039145907,62011,0.0,8.25
32167,Pas-de-Calais,62001,12.6,30,30.7,20.8,5.8,41.0,5.2,22.9,41.0,Agnez-lès-Duisans,562,Petite ville,HIDALGO,5,0.8896797153024912,62011,0.0,8.25
32168,Pas-de-Calais,62001,12.6,30,30.7,20.8,5.8,41.0,5.2,22.9,41.0,Agnez-lès-Duisans,562,Petite ville,JADOT,8,1.4234875444839856,62011,0.0,8.25
32169,Pas-de-Calais,62001,12.6,30,30.7,20.8,5.8,41.0,5.2,22.9,41.0,Agnez-lès-Duisans,562,Petite ville,PÉCRESSE,34,6.049822064056939,62011,0.0,8.25
32170,Pas-de-Calais,62001,12.6,30,30.7,20.8,5.8,41.0,5.2,22.9,41.0,Agnez-lès-Duisans,562,Petite ville,POUTOU,0,0.0,62011,0.0,8.25
32171,Pas-de-Calais,62001,12.6,30,30.7,20.8,5.8,41.0,5.2,22.9,41.0,Agnez-lès-Duisans,562,Petite ville,DUPONT-AIGNAN,8,1.4234875444839856,62011,0.0,8.25
32172,Pas-de-Calais,62001,12.6,30,30.7,20.8,5.8,41.0,5.2,22.9,41.0,Agnez-lès-Duisans,562,Petite ville,abstentions,95,16.90391459074733,62011,0.0,8.25
32173,Pas-de-Calais,62001,12.6,30,30.7,20.8,5.8,41.0,5.2,22.9,41.0,Agnez-lès-Duisans,562,Petite ville,blancs,5,0.8896797153024912,62011,0.0,8.25
32174,Pas-de-Calais,62001,12.6,30,30.7,20.8,5.8,41.0,5.2,22.9,41.0,Agnez-lès-Duisans,562,Petite ville,nuls,6,1.0676156583629894,62011,0.0,8.25
32265,Pas-de-Calais,62004,15.4,32,28,18.1,6.5,37.0,6.0,28.1,43.5,Aix-en-Issart,225,Petite ville,ARTHAUD,2,0.8888888888888888,62018,0.0,8.25
32266,Pas-de-Calais,62004,15.4,32,28,18.1,6.5,37.0,6.0,28.1,43.5,Aix-en-Issart,225,Petite ville,ROUSSEL,7,3.111111111111111,62018,0.0,8.25
32267,Pas-de-Calais,62004,15.4,32,28,18.1,6.5,37.0,6.0,28.1,43.5,Aix-en-Issart,225,Petite ville,MACRON,52,23.11111111111111,62018,0.0,8.25
32268,Pas-de-Calais,62004,15.4,32,28,18.1,6.5,37.0,6.0,28.1,43.5,Aix-en-Issart,225,Petite ville,LASSALLE,12,5.333333333333334,62018,0.0,8.25
32269,Pas-de-Calais,62004,15.4,32,28,18.1,6.5,37.0,6.0,28.1,43.5,Aix-en-Issart,225,Petite ville,LE PEN,60,26.666666666666668,62018,0.0,8.25
32270,Pas-de-Calais,62004,15.4,32,28,18.1,6.5,37.0,6.0,28.1,43.5,Aix-en-Issart,225,Petite ville,ZEMMOUR,11,4.888888888888889,62018,0.0,8.25
32271,Pas-de-Calais,62004,15.4,32,28,18.1,6.5,37.0,6.0,28.1,43.5,Aix-en-Issart,225,Petite ville,MÉLENCHON,23,10.222222222222223,62018,0.0,8.25
32272,Pas-de-Calais,62004,15.4,32,28,18.1,6.5,37.0,6.0,28.1,43.5,Aix-en-Issart,225,Petite ville,HIDALGO,2,0.8888888888888888,62018,0.0,8.25
32273,Pas-de-Calais,62004,15.4,32,28,18.1,6.5,37.0,6.0,28.1,43.5,Aix-en-Issart,225,Petite ville,JADOT,6,2.666666666666667,62018,0.0,8.25
32274,Pas-de-Calais,62004,15.4,32,28,18.1,6.5,37.0,6.0,28.1,43.5,Aix-en-Issart,225,Petite ville,PÉCRESSE,11,4.888888888888889,62018,0.0,8.25
32275,Pas-de-Calais,62004,15.4,32,28,18.1,6.5,37.0,6.0,28.1,43.5,Aix-en-Issart,225,Petite ville,POUTOU,1,0.4444444444444444,62018,0.0,8.25
32276,Pas-de-Calais,62004,15.4,32,28,18.1,6.5,37.0,6.0,28.1,43.5,Aix-en-Issart,225,Petite ville,DUPONT-AIGNAN,3,1.3333333333333335,62018,0.0,8.25
32277,Pas-de-Calais,62004,15.4,32,28,18.1,6.5,37.0,6.0,28.1,43.5,Aix-en-Issart,225,Petite ville,abstentions,30,13.333333333333334,62018,0.0,8.25
32278,Pas-de-Calais,62004,15.4,32,28,18.1,6.5,37.0,6.0,28.1,43.5,Aix-en-Issart,225,Petite ville,blancs,2,0.8888888888888888,62018,0.0,8.25
32279,Pas-de-Calais,62004,15.4,32,28,18.1,6.5,37.0,6.0,28.1,43.5,Aix-en-Issart,225,Petite ville,nuls,3,1.3333333333333335,62018,0.0,8.25
1170,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Beugneux,93,Petite ville,ARTHAUD,2,2.1505376344086025,02082,0.0,10.375
1171,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Beugneux,93,Petite ville,ROUSSEL,2,2.1505376344086025,02082,0.0,10.375
1172,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Beugneux,93,Petite ville,MACRON,11,11.827956989247312,02082,0.0,10.375
1173,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Beugneux,93,Petite ville,LASSALLE,0,0.0,02082,0.0,10.375
1174,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Beugneux,93,Petite ville,LE PEN,27,29.03225806451613,02082,0.0,10.375
1175,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Beugneux,93,Petite ville,ZEMMOUR,3,3.225806451612903,02082,0.0,10.375
1176,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Beugneux,93,Petite ville,MÉLENCHON,17,18.27956989247312,02082,0.0,10.375
1177,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Beugneux,93,Petite ville,HIDALGO,0,0.0,02082,0.0,10.375
1178,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Beugneux,93,Petite ville,JADOT,7,7.526881720430108,02082,0.0,10.375
1179,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Beugneux,93,Petite ville,PÉCRESSE,6,6.451612903225806,02082,0.0,10.375
1180,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Beugneux,93,Petite ville,POUTOU,0,0.0,02082,0.0,10.375
1181,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Beugneux,93,Petite ville,DUPONT-AIGNAN,1,1.0752688172043012,02082,0.0,10.375
1182,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Beugneux,93,Petite ville,abstentions,16,17.20430107526882,02082,0.0,10.375
1183,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Beugneux,93,Petite ville,blancs,1,1.0752688172043012,02082,0.0,10.375
1184,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Beugneux,93,Petite ville,nuls,0,0.0,02082,0.0,10.375
1200,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Bézu-le-Guéry,178,Petite ville,ARTHAUD,1,0.5617977528089888,02084,0.0,10.375
1201,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Bézu-le-Guéry,178,Petite ville,ROUSSEL,6,3.3707865168539324,02084,0.0,10.375
1202,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Bézu-le-Guéry,178,Petite ville,MACRON,36,20.224719101123593,02084,0.0,10.375
1203,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Bézu-le-Guéry,178,Petite ville,LASSALLE,5,2.8089887640449436,02084,0.0,10.375
1204,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Bézu-le-Guéry,178,Petite ville,LE PEN,51,28.651685393258425,02084,0.0,10.375
1205,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Bézu-le-Guéry,178,Petite ville,ZEMMOUR,13,7.303370786516854,02084,0.0,10.375
1206,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Bézu-le-Guéry,178,Petite ville,MÉLENCHON,21,11.797752808988763,02084,0.0,10.375
1207,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Bézu-le-Guéry,178,Petite ville,HIDALGO,1,0.5617977528089888,02084,0.0,10.375
1208,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Bézu-le-Guéry,178,Petite ville,JADOT,5,2.8089887640449436,02084,0.0,10.375
1209,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Bézu-le-Guéry,178,Petite ville,PÉCRESSE,7,3.932584269662921,02084,0.0,10.375
1210,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Bézu-le-Guéry,178,Petite ville,POUTOU,0,0.0,02084,0.0,10.375
1211,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Bézu-le-Guéry,178,Petite ville,DUPONT-AIGNAN,5,2.8089887640449436,02084,0.0,10.375
1212,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Bézu-le-Guéry,178,Petite ville,abstentions,23,12.921348314606742,02084,0.0,10.375
1213,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Bézu-le-Guéry,178,Petite ville,blancs,1,0.5617977528089888,02084,0.0,10.375
1214,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Bézu-le-Guéry,178,Petite ville,nuls,3,1.6853932584269662,02084,0.0,10.375
1215,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Bézu-Saint-Germain,710,Petite ville,ARTHAUD,4,0.5633802816901409,02085,0.0,10.375
1216,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Bézu-Saint-Germain,710,Petite ville,ROUSSEL,17,2.3943661971830985,02085,0.0,10.375
1217,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Bézu-Saint-Germain,710,Petite ville,MACRON,117,16.47887323943662,02085,0.0,10.375
1218,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Bézu-Saint-Germain,710,Petite ville,LASSALLE,11,1.5492957746478873,02085,0.0,10.375
1219,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Bézu-Saint-Germain,710,Petite ville,LE PEN,196,27.605633802816904,02085,0.0,10.375
1220,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Bézu-Saint-Germain,710,Petite ville,ZEMMOUR,41,5.774647887323944,02085,0.0,10.375
1221,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Bézu-Saint-Germain,710,Petite ville,MÉLENCHON,85,11.971830985915492,02085,0.0,10.375
1222,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Bézu-Saint-Germain,710,Petite ville,HIDALGO,3,0.42253521126760557,02085,0.0,10.375
1223,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Bézu-Saint-Germain,710,Petite ville,JADOT,15,2.112676056338028,02085,0.0,10.375
1224,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Bézu-Saint-Germain,710,Petite ville,PÉCRESSE,10,1.4084507042253522,02085,0.0,10.375
1225,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Bézu-Saint-Germain,710,Petite ville,POUTOU,3,0.42253521126760557,02085,0.0,10.375
1226,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Bézu-Saint-Germain,710,Petite ville,DUPONT-AIGNAN,5,0.7042253521126761,02085,0.0,10.375
1227,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Bézu-Saint-Germain,710,Petite ville,abstentions,184,25.915492957746476,02085,0.0,10.375
1228,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Bézu-Saint-Germain,710,Petite ville,blancs,9,1.267605633802817,02085,0.0,10.375
1229,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Bézu-Saint-Germain,710,Petite ville,nuls,10,1.4084507042253522,02085,0.0,10.375
32340,Pas-de-Calais,62009,14.5,27.7,28.6,22.3,6.9,39.3,6.2,22.2,40.5,Allouagne,2398,Petite moyenne ville,ARTHAUD,14,0.5838198498748958,62023,0.0,8.25
32341,Pas-de-Calais,62009,14.5,27.7,28.6,22.3,6.9,39.3,6.2,22.2,40.5,Allouagne,2398,Petite moyenne ville,ROUSSEL,93,3.878231859883236,62023,0.0,8.25
32342,Pas-de-Calais,62009,14.5,27.7,28.6,22.3,6.9,39.3,6.2,22.2,40.5,Allouagne,2398,Petite moyenne ville,MACRON,408,17.01417848206839,62023,0.0,8.25
32343,Pas-de-Calais,62009,14.5,27.7,28.6,22.3,6.9,39.3,6.2,22.2,40.5,Allouagne,2398,Petite moyenne ville,LASSALLE,38,1.58465387823186,62023,0.0,8.25
32344,Pas-de-Calais,62009,14.5,27.7,28.6,22.3,6.9,39.3,6.2,22.2,40.5,Allouagne,2398,Petite moyenne ville,LE PEN,711,29.649708090075062,62023,0.0,8.25
32345,Pas-de-Calais,62009,14.5,27.7,28.6,22.3,6.9,39.3,6.2,22.2,40.5,Allouagne,2398,Petite moyenne ville,ZEMMOUR,94,3.919933277731443,62023,0.0,8.25
32346,Pas-de-Calais,62009,14.5,27.7,28.6,22.3,6.9,39.3,6.2,22.2,40.5,Allouagne,2398,Petite moyenne ville,MÉLENCHON,263,10.9674728940784,62023,0.0,8.25
32347,Pas-de-Calais,62009,14.5,27.7,28.6,22.3,6.9,39.3,6.2,22.2,40.5,Allouagne,2398,Petite moyenne ville,HIDALGO,21,0.8757297748123436,62023,0.0,8.25
32348,Pas-de-Calais,62009,14.5,27.7,28.6,22.3,6.9,39.3,6.2,22.2,40.5,Allouagne,2398,Petite moyenne ville,JADOT,46,1.9182652210175146,62023,0.0,8.25
32349,Pas-de-Calais,62009,14.5,27.7,28.6,22.3,6.9,39.3,6.2,22.2,40.5,Allouagne,2398,Petite moyenne ville,PÉCRESSE,39,1.626355296080067,62023,0.0,8.25
32350,Pas-de-Calais,62009,14.5,27.7,28.6,22.3,6.9,39.3,6.2,22.2,40.5,Allouagne,2398,Petite moyenne ville,POUTOU,6,0.25020850708924103,62023,0.0,8.25
32351,Pas-de-Calais,62009,14.5,27.7,28.6,22.3,6.9,39.3,6.2,22.2,40.5,Allouagne,2398,Petite moyenne ville,DUPONT-AIGNAN,34,1.4178482068390326,62023,0.0,8.25
32352,Pas-de-Calais,62009,14.5,27.7,28.6,22.3,6.9,39.3,6.2,22.2,40.5,Allouagne,2398,Petite moyenne ville,abstentions,602,25.10425354462052,62023,0.0,8.25
32353,Pas-de-Calais,62009,14.5,27.7,28.6,22.3,6.9,39.3,6.2,22.2,40.5,Allouagne,2398,Petite moyenne ville,blancs,21,0.8757297748123436,62023,0.0,8.25
32354,Pas-de-Calais,62009,14.5,27.7,28.6,22.3,6.9,39.3,6.2,22.2,40.5,Allouagne,2398,Petite moyenne ville,nuls,8,0.3336113427856547,62023,0.0,8.25
32325,Pas-de-Calais,62006,14.7,32.9,29,18.7,4.7,40.1,5.7,20.9,39.5,Alincthun,261,Petite ville,ARTHAUD,4,1.532567049808429,62022,0.0,8.25
32326,Pas-de-Calais,62006,14.7,32.9,29,18.7,4.7,40.1,5.7,20.9,39.5,Alincthun,261,Petite ville,ROUSSEL,3,1.1494252873563218,62022,0.0,8.25
32327,Pas-de-Calais,62006,14.7,32.9,29,18.7,4.7,40.1,5.7,20.9,39.5,Alincthun,261,Petite ville,MACRON,87,33.33333333333333,62022,0.0,8.25
32328,Pas-de-Calais,62006,14.7,32.9,29,18.7,4.7,40.1,5.7,20.9,39.5,Alincthun,261,Petite ville,LASSALLE,4,1.532567049808429,62022,0.0,8.25
32329,Pas-de-Calais,62006,14.7,32.9,29,18.7,4.7,40.1,5.7,20.9,39.5,Alincthun,261,Petite ville,LE PEN,51,19.54022988505747,62022,0.0,8.25
32330,Pas-de-Calais,62006,14.7,32.9,29,18.7,4.7,40.1,5.7,20.9,39.5,Alincthun,261,Petite ville,ZEMMOUR,12,4.597701149425287,62022,0.0,8.25
32331,Pas-de-Calais,62006,14.7,32.9,29,18.7,4.7,40.1,5.7,20.9,39.5,Alincthun,261,Petite ville,MÉLENCHON,30,11.494252873563218,62022,0.0,8.25
32332,Pas-de-Calais,62006,14.7,32.9,29,18.7,4.7,40.1,5.7,20.9,39.5,Alincthun,261,Petite ville,HIDALGO,3,1.1494252873563218,62022,0.0,8.25
32333,Pas-de-Calais,62006,14.7,32.9,29,18.7,4.7,40.1,5.7,20.9,39.5,Alincthun,261,Petite ville,JADOT,5,1.9157088122605364,62022,0.0,8.25
32334,Pas-de-Calais,62006,14.7,32.9,29,18.7,4.7,40.1,5.7,20.9,39.5,Alincthun,261,Petite ville,PÉCRESSE,16,6.130268199233716,62022,0.0,8.25
32335,Pas-de-Calais,62006,14.7,32.9,29,18.7,4.7,40.1,5.7,20.9,39.5,Alincthun,261,Petite ville,POUTOU,0,0.0,62022,0.0,8.25
32336,Pas-de-Calais,62006,14.7,32.9,29,18.7,4.7,40.1,5.7,20.9,39.5,Alincthun,261,Petite ville,DUPONT-AIGNAN,5,1.9157088122605364,62022,0.0,8.25
32337,Pas-de-Calais,62006,14.7,32.9,29,18.7,4.7,40.1,5.7,20.9,39.5,Alincthun,261,Petite ville,abstentions,38,14.559386973180077,62022,0.0,8.25
32338,Pas-de-Calais,62006,14.7,32.9,29,18.7,4.7,40.1,5.7,20.9,39.5,Alincthun,261,Petite ville,blancs,2,0.7662835249042145,62022,0.0,8.25
32339,Pas-de-Calais,62006,14.7,32.9,29,18.7,4.7,40.1,5.7,20.9,39.5,Alincthun,261,Petite ville,nuls,1,0.38314176245210724,62022,0.0,8.25
1290,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Billy-sur-Ourcq,148,Petite ville,ARTHAUD,1,0.6756756756756757,02090,0.0,10.375
1291,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Billy-sur-Ourcq,148,Petite ville,ROUSSEL,1,0.6756756756756757,02090,0.0,10.375
1292,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Billy-sur-Ourcq,148,Petite ville,MACRON,24,16.216216216216218,02090,0.0,10.375
1293,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Billy-sur-Ourcq,148,Petite ville,LASSALLE,4,2.7027027027027026,02090,0.0,10.375
1294,Aisne,02005,13.3,29.3,30.6,20.6,6.2,40.7,6.6,22.7,41.0,Billy-sur-Ourcq,148,Petite ville,LE PEN,37,25.0,02090,0.0,10.375
